pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Non-Working Adult Age <65,Escort,Bike,12,269,8.118064232,54.01330071,39.45203677,soundcast
Non-Working Adult Age <65,Escort,Bike,13,262,7.949448717,52.82343703,38.5916813,soundcast
Non-Working Adult Age <65,Escort,Bike,14,239,7.73076996,51.41481831,37.20808191,soundcast
Non-Working Adult Age <65,Escort,Bike,15,211,6.612315894,43.94744238,30.7944566,soundcast
Non-Working Adult Age <65,Escort,Bike,16,193,7.0667225,47.08387238,34.16154077,soundcast
Non-Working Adult Age <65,Escort,Bike,17,171,6.62169092,44.02478881,30.69069524,soundcast
Non-Working Adult Age <65,Escort,Bike,18,113,5.928093347,39.38304969,27.42189924,soundcast
Non-Working Adult Age <65,Escort,Bike,19,70,5.736358114,38.19350034,25.58950034,soundcast
Non-Working Adult Age <65,Escort,Bike,20,58,5.081230858,33.84982885,22.55069092,soundcast
Non-Working Adult Age <65,Escort,Bike,21,25,5.187354354,34.33843812,21.77803812,soundcast
Non-Working Adult Age <65,Escort,Bike,22,11,3.165642324,20.2890503,11.51086848,soundcast
Non-Working Adult Age <65,Escort,Bike,23,6,4.288851725,28.5580014,17.10133473,soundcast
Non-Working Adult Age <65,Escort,HOV2,0,43,5.925090463,13.07258036,-0.033466153,soundcast
Non-Working Adult Age <65,Escort,HOV2,1,28,4.853833897,12.4168309,-0.100669104,soundcast
Non-Working Adult Age <65,Escort,HOV2,2,22,4.832755429,12.08577062,-0.094229379,soundcast
Non-Working Adult Age <65,Escort,HOV2,3,884,7.532373557,15.58012582,-0.020179606,soundcast
Non-Working Adult Age <65,Escort,HOV2,4,525,6.193379262,13.96144937,0.210973183,soundcast
Non-Working Adult Age <65,Escort,HOV2,5,1116,9.350009503,19.59912879,1.91529366,soundcast
Non-Working Adult Age <65,Escort,HOV2,6,3779,7.732072364,18.48277812,2.696395476,soundcast
Non-Working Adult Age <65,Escort,HOV2,7,7610,7.281745076,17.42707218,2.168006482,soundcast
Non-Working Adult Age <65,Escort,HOV2,8,11583,6.715954792,15.81851039,1.301961999,soundcast
Non-Working Adult Age <65,Escort,HOV2,9,12359,6.140789708,14.48102799,0.700622619,soundcast
Non-Working Adult Age <65,Escort,HOV2,10,8021,6.299347745,14.32917192,0.435406803,soundcast
Non-Working Adult Age <65,Escort,HOV2,11,6175,6.233247235,14.23454207,0.457591461,soundcast
Non-Working Adult Age <65,Escort,HOV2,12,5555,6.702497826,14.95505794,0.544058838,soundcast
Non-Working Adult Age <65,Escort,HOV2,13,5605,6.212939851,14.24645666,0.450235432,soundcast
Non-Working Adult Age <65,Escort,HOV2,14,5078,6.543743623,14.98686462,0.734495581,soundcast
Non-Working Adult Age <65,Escort,HOV2,15,4970,6.348020805,15.42876563,1.492986958,soundcast
Non-Working Adult Age <65,Escort,HOV2,16,4542,6.030039236,15.42818227,1.784082757,soundcast
Non-Working Adult Age <65,Escort,HOV2,17,3332,6.305189535,15.50083904,1.419920668,soundcast
Non-Working Adult Age <65,Escort,HOV2,18,2923,5.865041138,14.39005777,0.931169645,soundcast
Non-Working Adult Age <65,Escort,HOV2,19,1867,6.380237378,14.7325795,0.690913726,soundcast
Non-Working Adult Age <65,Escort,HOV2,20,1441,6.294279384,13.88722427,-0.154586969,soundcast
Non-Working Adult Age <65,Escort,HOV2,21,867,5.426480841,12.80924248,-0.087101234,soundcast
Non-Working Adult Age <65,Escort,HOV2,22,264,6.76178823,14.3134284,-0.190814027,soundcast
Non-Working Adult Age <65,Escort,HOV2,23,138,5.514464989,12.8556908,-0.241917898,soundcast
Non-Working Adult Age <65,Escort,HOV3+,0,25,6.625247965,13.67357334,0.281173342,soundcast
Non-Working Adult Age <65,Escort,HOV3+,1,34,6.982892521,14.75411428,-0.2055916,soundcast
Non-Working Adult Age <65,Escort,HOV3+,2,15,6.29339197,14.80400416,0.046670825,soundcast
Non-Working Adult Age <65,Escort,HOV3+,3,1030,8.962068912,17.43930527,-0.015141331,soundcast
Non-Working Adult Age <65,Escort,HOV3+,4,570,6.847889545,14.53416573,0.027428883,soundcast
Non-Working Adult Age <65,Escort,HOV3+,5,1142,10.3263289,21.11019366,2.049729563,soundcast
Non-Working Adult Age <65,Escort,HOV3+,6,3837,8.528318772,19.82113589,3.044437949,soundcast
Non-Working Adult Age <65,Escort,HOV3+,7,7528,8.010109852,18.53501717,2.442288694,soundcast
Non-Working Adult Age <65,Escort,HOV3+,8,11385,7.487058332,16.98806247,1.520081796,soundcast
Non-Working Adult Age <65,Escort,HOV3+,9,12101,6.865902526,15.44131662,0.80437752,soundcast
Non-Working Adult Age <65,Escort,HOV3+,10,8473,7.042495231,15.44724057,0.556272793,soundcast
Non-Working Adult Age <65,Escort,HOV3+,11,6576,7.02142697,15.37336467,0.514508227,soundcast
Non-Working Adult Age <65,Escort,HOV3+,12,5944,7.291401041,15.85387577,0.640628802,soundcast
Non-Working Adult Age <65,Escort,HOV3+,13,5835,7.027699517,15.39680255,0.581961077,soundcast
Non-Working Adult Age <65,Escort,HOV3+,14,5374,7.443333259,16.33844412,0.9460139,soundcast
Non-Working Adult Age <65,Escort,HOV3+,15,5296,7.210344219,16.87904638,1.700277495,soundcast
Non-Working Adult Age <65,Escort,HOV3+,16,4811,6.66484297,16.36633683,1.933426828,soundcast
Non-Working Adult Age <65,Escort,HOV3+,17,3685,7.03508909,16.56688381,1.658311219,soundcast
Non-Working Adult Age <65,Escort,HOV3+,18,3143,6.673490498,15.53468947,1.05879065,soundcast
Non-Working Adult Age <65,Escort,HOV3+,19,2080,6.877501121,15.36999622,0.62384237,soundcast
Non-Working Adult Age <65,Escort,HOV3+,20,1631,7.12139749,14.93009607,-0.08078069,soundcast
Non-Working Adult Age <65,Escort,HOV3+,21,906,6.577794295,14.18748658,-0.098131524,soundcast
Non-Working Adult Age <65,Escort,HOV3+,22,304,6.91468179,14.70295952,-0.03861943,soundcast
Non-Working Adult Age <65,Escort,HOV3+,23,143,5.524660941,12.86119285,0.019025018,soundcast
Non-Working Adult Age <65,Escort,SOV,0,36,6.513757011,14.53452892,-0.022693306,soundcast
Non-Working Adult Age <65,Escort,SOV,1,36,7.457324916,14.94436809,-0.11396524,soundcast
Non-Working Adult Age <65,Escort,SOV,2,17,4.782224569,11.81314931,-0.21214481,soundcast
Non-Working Adult Age <65,Escort,SOV,3,466,7.277161458,15.19492633,0.010140926,soundcast
Non-Working Adult Age <65,Escort,SOV,4,274,6.039820612,13.55371772,0.248535242,soundcast
Non-Working Adult Age <65,Escort,SOV,5,337,8.981803622,19.44468703,2.163856172,soundcast
Non-Working Adult Age <65,Escort,SOV,6,715,7.553030421,18.24354292,3.037193266,soundcast
Non-Working Adult Age <65,Escort,SOV,7,1510,6.60359557,16.4529896,2.232234638,soundcast
Non-Working Adult Age <65,Escort,SOV,8,2778,6.315853819,15.15097244,1.400846453,soundcast
Non-Working Adult Age <65,Escort,SOV,9,6446,8.2030203,17.3145398,0.994429649,soundcast
Non-Working Adult Age <65,Escort,SOV,10,11560,6.628323616,14.9502919,0.577946742,soundcast
Non-Working Adult Age <65,Escort,SOV,11,8979,6.54917689,14.85108792,0.57815664,soundcast
Non-Working Adult Age <65,Escort,SOV,12,8196,6.838897117,15.2640437,0.597599088,soundcast
Non-Working Adult Age <65,Escort,SOV,13,8037,6.478093675,14.73396167,0.563919363,soundcast
Non-Working Adult Age <65,Escort,SOV,14,7358,6.565442969,15.22775976,0.854847282,soundcast
Non-Working Adult Age <65,Escort,SOV,15,7009,6.7285975,16.23392083,1.630569421,soundcast
Non-Working Adult Age <65,Escort,SOV,16,6246,6.090267543,15.61498485,1.891268873,soundcast
Non-Working Adult Age <65,Escort,SOV,17,4716,6.375665099,15.55808357,1.4478376,soundcast
Non-Working Adult Age <65,Escort,SOV,18,3931,6.352490203,15.15324029,1.040266496,soundcast
Non-Working Adult Age <65,Escort,SOV,19,2550,6.524344053,14.87014329,0.55936682,soundcast
Non-Working Adult Age <65,Escort,SOV,20,1886,6.274286523,13.86526702,-0.16031092,soundcast
Non-Working Adult Age <65,Escort,SOV,21,1101,5.951521737,13.59414746,-0.052491956,soundcast
Non-Working Adult Age <65,Escort,SOV,22,328,6.308454795,14.13275914,-0.010106716,soundcast
Non-Working Adult Age <65,Escort,SOV,23,176,5.251415641,12.62490201,-0.109245721,soundcast
Non-Working Adult Age <65,Escort,Walk,0,9,1.656954658,33.13909316,24.61020427,soundcast
Non-Working Adult Age <65,Escort,Walk,1,6,1.421747334,28.43494668,20.85828002,soundcast
Non-Working Adult Age <65,Escort,Walk,2,4,0.31035785,6.207157001,0.944657001,soundcast
Non-Working Adult Age <65,Escort,Walk,3,110,1.53425582,30.6851164,23.19866186,soundcast
Non-Working Adult Age <65,Escort,Walk,4,61,1.320992068,26.41984136,18.95344792,soundcast
Non-Working Adult Age <65,Escort,Walk,5,126,1.834748373,36.69496745,28.40750714,soundcast
Non-Working Adult Age <65,Escort,Walk,6,314,1.608447681,32.16895361,24.59764788,soundcast
Non-Working Adult Age <65,Escort,Walk,7,670,1.545974776,30.91949552,23.37080895,soundcast
Non-Working Adult Age <65,Escort,Walk,8,1154,1.570129226,31.40258452,23.78753253,soundcast
Non-Working Adult Age <65,Escort,Walk,9,1645,1.473429168,29.46858336,21.9854709,soundcast
Non-Working Adult Age <65,Escort,Walk,10,1898,1.332876485,26.65752969,19.44625466,soundcast
Non-Working Adult Age <65,Escort,Walk,11,1424,1.405692415,28.11384829,20.82415026,soundcast
Non-Working Adult Age <65,Escort,Walk,12,1366,1.412347447,28.24694893,20.83554337,soundcast
Non-Working Adult Age <65,Escort,Walk,13,1379,1.460218741,29.20437482,21.76112609,soundcast
Non-Working Adult Age <65,Escort,Walk,14,1222,1.477084587,29.54169173,22.10937586,soundcast
Non-Working Adult Age <65,Escort,Walk,15,1161,1.416270252,28.32540504,20.99444036,soundcast
Non-Working Adult Age <65,Escort,Walk,16,973,1.364561577,27.29123155,20.06315344,soundcast
Non-Working Adult Age <65,Escort,Walk,17,774,1.333068912,26.66137824,19.47007333,soundcast
Non-Working Adult Age <65,Escort,Walk,18,622,1.270261961,25.40523922,18.30760256,soundcast
Non-Working Adult Age <65,Escort,Walk,19,393,1.290906318,25.81812635,18.70016198,soundcast
Non-Working Adult Age <65,Escort,Walk,20,244,1.190158254,23.80316508,16.96697655,soundcast
Non-Working Adult Age <65,Escort,Walk,21,158,0.914656526,18.29313052,11.50306723,soundcast
Non-Working Adult Age <65,Escort,Walk,22,56,1.015861545,20.31723089,13.97365946,soundcast
Non-Working Adult Age <65,Escort,Walk,23,34,0.884054044,17.68108088,10.92284558,soundcast
Non-Working Adult Age <65,Meal,Bike,3,4,1.482619936,9.433122803,3.298122803,soundcast
Non-Working Adult Age <65,Meal,Bike,4,1,0.446401515,2.678409091,-0.831590909,soundcast
Non-Working Adult Age <65,Meal,Bike,5,10,6.821194323,45.47462882,32.93162882,soundcast
Non-Working Adult Age <65,Meal,Bike,6,21,3.485933263,23.06075519,13.34789804,soundcast
Non-Working Adult Age <65,Meal,Bike,7,20,5.762239368,38.38037104,26.95787104,soundcast
Non-Working Adult Age <65,Meal,Bike,8,44,3.55328118,23.67234802,13.47552983,soundcast
Non-Working Adult Age <65,Meal,Bike,9,54,4.927299182,32.82661669,21.71124632,soundcast
Non-Working Adult Age <65,Meal,Bike,10,71,3.690017441,24.56620498,14.98535991,soundcast
Non-Working Adult Age <65,Meal,Bike,11,65,3.985190267,26.42691918,16.41768841,soundcast
Non-Working Adult Age <65,Meal,Bike,12,62,3.588754858,23.88855471,14.40952245,soundcast
Non-Working Adult Age <65,Meal,Bike,13,62,2.621308103,17.30613841,8.580654541,soundcast
Non-Working Adult Age <65,Meal,Bike,14,59,3.333531812,22.08607751,12.42675548,soundcast
Non-Working Adult Age <65,Meal,Bike,15,51,2.449310656,16.26926306,7.927106193,soundcast
Non-Working Adult Age <65,Meal,Bike,16,45,3.572549032,23.76207211,13.890961,soundcast
Non-Working Adult Age <65,Meal,Bike,17,49,2.735178268,18.16755621,8.735311316,soundcast
Non-Working Adult Age <65,Meal,Bike,18,36,2.4314653,16.13471255,6.075823658,soundcast
Non-Working Adult Age <65,Meal,Bike,19,19,2.921536855,19.4286734,10.18709445,soundcast
Non-Working Adult Age <65,Meal,Bike,20,14,2.005444631,13.31743931,5.046725029,soundcast
Non-Working Adult Age <65,Meal,Bike,21,5,2.891876847,19.27917898,8.99717898,soundcast
Non-Working Adult Age <65,Meal,Bike,22,5,2.040794305,13.60529537,4.165295369,soundcast
Non-Working Adult Age <65,Meal,Bike,23,2,2.628518939,17.44511364,9.890113636,soundcast
Non-Working Adult Age <65,Meal,HOV2,0,16,4.16994682,10.21683608,0.066211079,soundcast
Non-Working Adult Age <65,Meal,HOV2,1,19,6.760309157,13.50722835,-0.488034808,soundcast
Non-Working Adult Age <65,Meal,HOV2,2,3,1.873398274,6.549404668,0.169404668,soundcast
Non-Working Adult Age <65,Meal,HOV2,3,75,6.057046739,13.98230787,0.095241199,soundcast
Non-Working Adult Age <65,Meal,HOV2,4,70,5.790102558,12.46378973,-0.083638846,soundcast
Non-Working Adult Age <65,Meal,HOV2,5,129,5.915816899,15.0262014,1.434030853,soundcast
Non-Working Adult Age <65,Meal,HOV2,6,420,5.661555006,14.81456207,1.790228737,soundcast
Non-Working Adult Age <65,Meal,HOV2,7,875,5.182211657,14.00144324,1.614346102,soundcast
Non-Working Adult Age <65,Meal,HOV2,8,1616,4.952381687,13.12984818,0.999315998,soundcast
Non-Working Adult Age <65,Meal,HOV2,9,2166,5.059531883,12.76090191,0.632527023,soundcast
Non-Working Adult Age <65,Meal,HOV2,10,2571,4.935254369,12.3668073,0.328491474,soundcast
Non-Working Adult Age <65,Meal,HOV2,11,2530,5.197762512,12.65458426,0.377592161,soundcast
Non-Working Adult Age <65,Meal,HOV2,12,2369,5.167795847,12.7670906,0.478947928,soundcast
Non-Working Adult Age <65,Meal,HOV2,13,2778,5.147441039,12.72102363,0.430451278,soundcast
Non-Working Adult Age <65,Meal,HOV2,14,2396,5.274776892,13.06519112,0.536480767,soundcast
Non-Working Adult Age <65,Meal,HOV2,15,2063,5.636027072,14.20485873,1.231121457,soundcast
Non-Working Adult Age <65,Meal,HOV2,16,2192,5.154341017,13.82960339,1.372253942,soundcast
Non-Working Adult Age <65,Meal,HOV2,17,1974,5.69053845,14.51835289,1.461554508,soundcast
Non-Working Adult Age <65,Meal,HOV2,18,1880,5.444250104,13.68534729,0.928395159,soundcast
Non-Working Adult Age <65,Meal,HOV2,19,1145,5.358528522,13.25582114,0.700406291,soundcast
Non-Working Adult Age <65,Meal,HOV2,20,869,5.535217447,12.8760247,-0.048509244,soundcast
Non-Working Adult Age <65,Meal,HOV2,21,481,5.453176141,12.88755585,-0.012381777,soundcast
Non-Working Adult Age <65,Meal,HOV2,22,149,5.544951017,13.02192241,0.110110334,soundcast
Non-Working Adult Age <65,Meal,HOV2,23,64,3.595062644,10.31570857,-0.287728926,soundcast
Non-Working Adult Age <65,Meal,HOV3+,0,14,8.563398025,16.36850626,-0.275779451,soundcast
Non-Working Adult Age <65,Meal,HOV3+,1,4,2.646401641,8.248717062,-0.578782938,soundcast
Non-Working Adult Age <65,Meal,HOV3+,2,4,6.084215152,12.11926372,-0.750736277,soundcast
Non-Working Adult Age <65,Meal,HOV3+,3,53,6.038139003,13.58373329,-0.100795009,soundcast
Non-Working Adult Age <65,Meal,HOV3+,4,35,5.215771349,12.99249692,0.625639773,soundcast
Non-Working Adult Age <65,Meal,HOV3+,5,82,6.508992346,15.83631301,1.710459348,soundcast
Non-Working Adult Age <65,Meal,HOV3+,6,279,6.510168336,16.8403231,2.733763961,soundcast
Non-Working Adult Age <65,Meal,HOV3+,7,528,5.64657533,14.76054548,1.66173866,soundcast
Non-Working Adult Age <65,Meal,HOV3+,8,934,5.518942022,14.10793258,1.321562135,soundcast
Non-Working Adult Age <65,Meal,HOV3+,9,1298,5.377015716,13.30164939,0.727666337,soundcast
Non-Working Adult Age <65,Meal,HOV3+,10,1441,5.792274474,13.45994357,0.509985205,soundcast
Non-Working Adult Age <65,Meal,HOV3+,11,1508,5.246838629,12.71641819,0.422227206,soundcast
Non-Working Adult Age <65,Meal,HOV3+,12,1355,5.416170206,13.12000869,0.416001308,soundcast
Non-Working Adult Age <65,Meal,HOV3+,13,1600,5.700144667,13.57917832,0.504478318,soundcast
Non-Working Adult Age <65,Meal,HOV3+,14,1341,5.488075657,13.43290504,0.55615634,soundcast
Non-Working Adult Age <65,Meal,HOV3+,15,1188,6.000074305,14.85060324,1.345636906,soundcast
Non-Working Adult Age <65,Meal,HOV3+,16,1297,5.685400029,14.63609234,1.544943532,soundcast
Non-Working Adult Age <65,Meal,HOV3+,17,1149,6.046839831,15.01322678,1.431251154,soundcast
Non-Working Adult Age <65,Meal,HOV3+,18,1063,5.799581933,13.98690763,0.835985706,soundcast
Non-Working Adult Age <65,Meal,HOV3+,19,715,5.567237499,13.5024883,0.630110681,soundcast
Non-Working Adult Age <65,Meal,HOV3+,20,490,6.232843552,13.75113346,-0.065050215,soundcast
Non-Working Adult Age <65,Meal,HOV3+,21,267,5.555555656,12.85207521,-0.050171977,soundcast
Non-Working Adult Age <65,Meal,HOV3+,22,110,5.367325846,12.77360647,-0.065848075,soundcast
Non-Working Adult Age <65,Meal,HOV3+,23,38,4.911150166,11.20036961,-0.360156703,soundcast
Non-Working Adult Age <65,Meal,SOV,0,11,6.073766403,13.48305689,-0.145124933,soundcast
Non-Working Adult Age <65,Meal,SOV,1,9,2.704291807,8.446498953,-0.980167713,soundcast
Non-Working Adult Age <65,Meal,SOV,2,4,3.324955808,9.420735299,-0.184264701,soundcast
Non-Working Adult Age <65,Meal,SOV,3,57,6.255732737,14.47068609,-0.144752506,soundcast
Non-Working Adult Age <65,Meal,SOV,4,56,5.284982483,12.18300768,-0.144313747,soundcast
Non-Working Adult Age <65,Meal,SOV,5,100,5.479758513,13.99509116,1.553091155,soundcast
Non-Working Adult Age <65,Meal,SOV,6,338,4.899886436,14.13273991,2.222680737,soundcast
Non-Working Adult Age <65,Meal,SOV,7,661,4.345716679,12.71639458,1.440116211,soundcast
Non-Working Adult Age <65,Meal,SOV,8,1257,4.226679364,11.78810798,0.869325168,soundcast
Non-Working Adult Age <65,Meal,SOV,9,1799,4.083930522,11.19811656,0.422530122,soundcast
Non-Working Adult Age <65,Meal,SOV,10,2121,4.11396323,10.93572066,0.164065777,soundcast
Non-Working Adult Age <65,Meal,SOV,11,2340,4.051646261,11.04238094,0.25670145,soundcast
Non-Working Adult Age <65,Meal,SOV,12,2061,4.389813888,11.55074892,0.320913884,soundcast
Non-Working Adult Age <65,Meal,SOV,13,2278,3.971201257,10.81256801,0.212998208,soundcast
Non-Working Adult Age <65,Meal,SOV,14,1912,4.196895395,11.41110009,0.325184815,soundcast
Non-Working Adult Age <65,Meal,SOV,15,1728,4.472674063,12.3142497,0.949405951,soundcast
Non-Working Adult Age <65,Meal,SOV,16,1749,4.133150876,12.03384989,1.023581167,soundcast
Non-Working Adult Age <65,Meal,SOV,17,1472,4.763681483,13.0509929,1.263132845,soundcast
Non-Working Adult Age <65,Meal,SOV,18,1363,4.49847444,12.13350477,0.675925898,soundcast
Non-Working Adult Age <65,Meal,SOV,19,894,4.507041898,12.07213499,0.589964965,soundcast
Non-Working Adult Age <65,Meal,SOV,20,617,4.47992651,11.27870569,-0.133806469,soundcast
Non-Working Adult Age <65,Meal,SOV,21,401,4.394466644,11.39822361,-0.091277641,soundcast
Non-Working Adult Age <65,Meal,SOV,22,125,4.969920767,11.99389395,-0.015626049,soundcast
Non-Working Adult Age <65,Meal,SOV,23,53,4.286788258,11.23405443,-0.032549339,soundcast
Non-Working Adult Age <65,Meal,Transit,4,2,4.57,43.39700381,29.90200381,soundcast
Non-Working Adult Age <65,Meal,Transit,5,9,5.286666667,33.97576537,20.42576537,soundcast
Non-Working Adult Age <65,Meal,Transit,6,17,3.746470588,23.43921878,11.21804231,soundcast
Non-Working Adult Age <65,Meal,Transit,7,34,4.805294118,28.1749585,15.06437027,soundcast
Non-Working Adult Age <65,Meal,Transit,8,62,5.580967742,32.32636375,17.93039601,soundcast
Non-Working Adult Age <65,Meal,Transit,9,78,4.778205128,26.39648462,12.69904873,soundcast
Non-Working Adult Age <65,Meal,Transit,10,84,4.805119048,27.65782749,13.9598513,soundcast
Non-Working Adult Age <65,Meal,Transit,11,92,5.082608696,29.4696945,15.5124119,soundcast
Non-Working Adult Age <65,Meal,Transit,12,90,4.426333333,27.98162548,14.91318104,soundcast
Non-Working Adult Age <65,Meal,Transit,13,80,5.0315,28.6898021,14.6499271,soundcast
Non-Working Adult Age <65,Meal,Transit,14,88,5.313522727,29.13657043,14.90247952,soundcast
Non-Working Adult Age <65,Meal,Transit,15,88,4.654318182,28.56976337,15.116127,soundcast
Non-Working Adult Age <65,Meal,Transit,16,104,4.880288462,27.11575926,13.65018234,soundcast
Non-Working Adult Age <65,Meal,Transit,17,76,5.457236842,28.54758198,14.47731882,soundcast
Non-Working Adult Age <65,Meal,Transit,18,61,4.719180328,28.26238311,14.63828475,soundcast
Non-Working Adult Age <65,Meal,Transit,19,38,4.020263158,25.37452448,11.49584027,soundcast
Non-Working Adult Age <65,Meal,Transit,20,15,5.354,27.15724662,13.05791329,soundcast
Non-Working Adult Age <65,Meal,Transit,21,5,1.876,17.72412043,8.216120432,soundcast
Non-Working Adult Age <65,Meal,Walk,0,9,0.846153363,16.92306725,9.880845031,soundcast
Non-Working Adult Age <65,Meal,Walk,1,7,0.77240269,15.4480538,8.056625227,soundcast
